step,section_0_payload,section_1_payload,section_2_payload,section_1_reward,section_2_reward,section_0_reward
35,597.4939416666666,619.4333333333334,279.24737619047636,76.70293971861486,10.0,173.19955833333313
36,597.4939416666666,619.4333333333334,279.24737619047636,76.70293971861486,10.0,10.0
37,597.4939416666666,619.4333333333334,279.24737619047636,76.70293971861486,10.0,10.0
38,597.4939416666666,619.4333333333334,279.24737619047636,76.70293971861486,10.0,10.0
39,597.4939416666666,619.4333333333334,279.24737619047636,76.70293971861486,10.0,10.0
40,597.4939416666666,619.4333333333334,279.24737619047636,76.70293971861486,10.0,10.0
41,597.4939416666666,619.4333333333334,279.24737619047636,76.70293971861486,10.0,10.0
42,597.4939416666666,619.4333333333334,279.24737619047636,76.70293971861486,10.0,10.0
43,597.4939416666666,619.4333333333334,279.24737619047636,76.70293971861486,10.0,10.0
44,597.4939416666666,619.4333333333334,279.24737619047636,76.70293971861486,10.0,10.0
45,597.4939416666666,619.4333333333334,279.24737619047636,76.70293971861486,10.0,10.0
46,597.4939416666666,619.4333333333334,279.24737619047636,76.70293971861486,10.0,10.0
47,597.4939416666666,619.4333333333334,279.24737619047636,76.70293971861486,10.0,10.0
48,597.4939416666666,619.4333333333334,279.24737619047636,76.70293971861486,10.0,10.0
49,597.4939416666666,619.4333333333334,279.24737619047636,76.70293971861486,10.0,10.0
50,597.4939416666666,619.4333333333334,279.24737619047636,76.70293971861486,10.0,10.0
51,597.4939416666666,619.4333333333334,279.24737619047636,76.70293971861486,10.0,10.0
52,597.4939416666666,619.4333333333334,279.24737619047636,76.70293971861486,10.0,10.0
53,597.4939416666666,619.4333333333334,279.24737619047636,76.70293971861486,10.0,10.0
54,597.4939416666666,619.4333333333334,279.24737619047636,76.70293971861486,10.0,10.0
55,597.4939416666666,619.4333333333334,279.24737619047636,76.70293971861486,10.0,10.0
56,597.4939416666666,619.4333333333334,279.24737619047636,76.70293971861486,10.0,10.0
57,597.4939416666666,619.4333333333334,279.24737619047636,76.70293971861486,10.0,10.0
58,597.4939416666666,619.4333333333334,279.24737619047636,76.70293971861486,10.0,10.0
59,607.0551333333339,625.9786666666666,279.24737619047636,76.70293971861486,10.0,19.56119166666724
60,607.0551333333339,625.9786666666666,279.24737619047636,76.70293971861486,10.0,19.56119166666724
61,760.6934999999997,552.7303936147185,279.24737619047636,76.70293971861486,10.0,163.6383666666659
62,760.6934999999997,552.7303936147185,279.24737619047636,10.0,10.0,163.6383666666659
63,760.6934999999997,552.7303936147185,279.24737619047636,10.0,10.0,163.6383666666659
64,760.6934999999997,552.7303936147185,279.24737619047636,10.0,10.0,163.6383666666659
65,760.6934999999997,552.7303936147185,279.24737619047636,10.0,10.0,163.6383666666659
66,760.6934999999997,552.7303936147185,279.24737619047636,10.0,10.0,163.6383666666659
67,760.6934999999997,552.7303936147185,279.24737619047636,10.0,10.0,163.6383666666659
68,760.6934999999997,552.7303936147185,279.24737619047636,10.0,10.0,163.6383666666659
69,760.6934999999997,552.7303936147185,279.24737619047636,10.0,10.0,163.6383666666659
70,760.6934999999997,552.7303936147185,279.24737619047636,10.0,10.0,163.6383666666659
71,760.6934999999997,552.7303936147185,279.24737619047636,10.0,10.0,163.6383666666659
72,760.6934999999997,552.7303936147185,279.24737619047636,10.0,10.0,163.6383666666659
73,760.6934999999997,552.7303936147185,279.24737619047636,10.0,10.0,163.6383666666659
74,760.6934999999997,552.7303936147185,279.24737619047636,10.0,10.0,163.6383666666659
75,760.6934999999997,552.7303936147185,279.24737619047636,10.0,10.0,163.6383666666659
76,760.6934999999997,552.7303936147185,279.24737619047636,10.0,10.0,163.6383666666659
77,760.6934999999997,552.7303936147185,279.24737619047636,10.0,10.0,163.6383666666659
78,760.6934999999997,552.7303936147185,279.24737619047636,10.0,10.0,163.6383666666659
79,760.6934999999997,552.7303936147185,279.24737619047636,10.0,10.0,163.6383666666659
80,760.6934999999997,552.7303936147185,279.24737619047636,10.0,10.0,163.6383666666659
81,760.6934999999997,552.7303936147185,279.24737619047636,10.0,10.0,163.6383666666659
82,760.6934999999997,552.7303936147185,279.24737619047636,10.0,10.0,163.6383666666659
83,760.6934999999997,552.7303936147185,279.24737619047636,10.0,10.0,163.6383666666659
84,760.6934999999997,552.7303936147185,279.24737619047636,10.0,10.0,163.6383666666659
85,760.6934999999997,552.7303936147185,279.24737619047636,10.0,10.0,163.6383666666659
86,760.6934999999997,552.7303936147185,279.24737619047636,10.0,10.0,163.6383666666659
87,760.6934999999997,552.7303936147185,279.24737619047636,10.0,10.0,163.6383666666659
88,760.6934999999997,552.7303936147185,279.24737619047636,10.0,10.0,163.6383666666659
89,760.6934999999997,552.7303936147185,279.24737619047636,10.0,10.0,163.6383666666659
90,760.6934999999997,552.7303936147185,301.6211873015874,10.0,32.373811111111024,163.6383666666659
91,760.6934999999997,552.7303936147185,301.6211873015874,10.0,10.0,163.6383666666659
92,760.6934999999997,552.7303936147185,301.6211873015874,10.0,10.0,163.6383666666659
93,760.6934999999997,552.7303936147185,301.6211873015874,10.0,10.0,163.6383666666659
94,760.6934999999997,552.7303936147185,301.6211873015874,10.0,10.0,163.6383666666659
95,760.6934999999997,552.7303936147185,301.6211873015874,10.0,10.0,163.6383666666659
96,760.6934999999997,552.7303936147185,301.6211873015874,10.0,10.0,163.6383666666659
97,760.6934999999997,552.7303936147185,301.6211873015874,10.0,10.0,163.6383666666659
98,760.6934999999997,552.7303936147185,301.6211873015874,10.0,10.0,163.6383666666659
99,760.6934999999997,552.7303936147185,301.6211873015874,10.0,10.0,163.6383666666659
100,760.6934999999997,552.7303936147185,301.6211873015874,10.0,10.0,163.6383666666659
101,760.6934999999997,552.7303936147185,301.6211873015874,10.0,10.0,163.6383666666659
102,760.6934999999997,552.7303936147185,301.6211873015874,10.0,10.0,163.6383666666659
103,760.6934999999997,552.7303936147185,301.6211873015874,10.0,10.0,163.6383666666659
104,760.6934999999997,552.7303936147185,301.6211873015874,10.0,10.0,163.6383666666659
105,760.6934999999997,552.7303936147185,301.6211873015874,10.0,10.0,163.6383666666659
106,760.6934999999997,552.7303936147185,301.6211873015874,10.0,10.0,163.6383666666659
107,760.6934999999997,552.7303936147185,301.6211873015874,10.0,10.0,163.6383666666659
108,760.6934999999997,552.7303936147185,301.6211873015874,10.0,10.0,163.6383666666659
109,760.6934999999997,552.7303936147185,301.6211873015874,10.0,10.0,163.6383666666659
110,760.6934999999997,552.7303936147185,301.6211873015874,10.0,10.0,163.6383666666659
111,760.6934999999997,552.7303936147185,301.6211873015874,10.0,10.0,163.6383666666659
112,760.6934999999997,552.7303936147185,301.6211873015874,10.0,10.0,163.6383666666659
113,760.6934999999997,552.7303936147185,301.6211873015874,10.0,10.0,163.6383666666659
114,760.6934999999997,552.7303936147185,301.6211873015874,10.0,10.0,163.6383666666659
115,760.6934999999997,552.7303936147185,301.6211873015874,10.0,10.0,163.6383666666659
116,760.6934999999997,552.7303936147185,301.6211873015874,10.0,10.0,163.6383666666659
117,760.6934999999997,552.7303936147185,301.6211873015874,10.0,10.0,163.6383666666659
118,760.6934999999997,552.7303936147185,301.6211873015874,10.0,10.0,163.6383666666659
119,760.6934999999997,552.7303936147185,301.6211873015874,10.0,10.0,163.6383666666659
120,760.6934999999997,552.7303936147185,301.6211873015874,10.0,10.0,163.6383666666659
121,760.6934999999997,552.7303936147185,301.6211873015874,10.0,10.0,163.6383666666659
122,760.6934999999997,536.3643202741703,355.2300238095237,10.0,63.6088365079363,163.6383666666659
123,760.6934999999997,536.3643202741703,355.2300238095237,10.0,10.0,163.6383666666659
124,760.6934999999997,536.3643202741703,355.2300238095237,10.0,10.0,163.6383666666659
125,760.6934999999997,536.3643202741703,355.2300238095237,10.0,10.0,163.6383666666659
126,760.6934999999997,536.3643202741703,355.2300238095237,10.0,10.0,163.6383666666659
127,760.6934999999997,536.3643202741703,355.2300238095237,10.0,10.0,163.6383666666659
128,760.6934999999997,536.3643202741703,355.2300238095237,10.0,10.0,163.6383666666659
129,760.6934999999997,536.3643202741703,355.2300238095237,10.0,10.0,163.6383666666659
130,760.8624999999998,513.7426347041849,355.2300238095237,-12.621685569985402,10.0,163.6383666666659
131,760.8624999999998,513.7426347041849,355.2300238095237,-12.621685569985402,10.0,163.6383666666659
132,760.8624999999998,513.7426347041849,355.2300238095237,10.0,10.0,163.6383666666659
133,760.8624999999998,513.7426347041849,355.2300238095237,10.0,10.0,163.6383666666659
134,760.8624999999998,513.7426347041849,355.2300238095237,10.0,10.0,163.6383666666659
135,760.8624999999998,513.7426347041849,355.2300238095237,10.0,10.0,163.6383666666659
136,760.8624999999998,513.7426347041849,355.2300238095237,10.0,10.0,163.6383666666659
137,760.8624999999998,513.7426347041849,355.2300238095237,10.0,10.0,163.6383666666659
138,760.8624999999998,513.7426347041849,355.2300238095237,10.0,10.0,163.6383666666659
139,760.8624999999998,513.7426347041849,355.2300238095237,10.0,10.0,163.6383666666659
140,760.8624999999998,513.7426347041849,355.2300238095237,10.0,10.0,163.6383666666659
141,760.8624999999998,513.7426347041849,355.2300238095237,10.0,10.0,163.6383666666659
142,760.8624999999998,513.7426347041849,355.2300238095237,10.0,10.0,163.6383666666659
143,760.8624999999998,513.7426347041849,355.2300238095237,10.0,10.0,163.6383666666659
144,760.8624999999998,513.7426347041849,355.2300238095237,10.0,10.0,163.6383666666659
145,760.8624999999998,513.7426347041849,355.2300238095237,10.0,10.0,163.6383666666659
146,760.8624999999998,513.7426347041849,355.2300238095237,10.0,10.0,163.6383666666659
147,760.8624999999998,513.7426347041849,355.2300238095237,10.0,10.0,163.6383666666659
148,760.8624999999998,513.7426347041849,355.2300238095237,10.0,10.0,163.6383666666659
149,760.8624999999998,513.7426347041849,355.2300238095237,10.0,10.0,163.6383666666659
150,760.8624999999998,513.7426347041849,355.2300238095237,10.0,10.0,163.6383666666659
151,760.8624999999998,513.7426347041849,355.2300238095237,10.0,10.0,163.6383666666659
152,760.8624999999998,513.7426347041849,355.2300238095237,10.0,10.0,163.6383666666659
153,760.8624999999998,513.7426347041849,355.2300238095237,10.0,10.0,163.6383666666659
154,760.8624999999998,513.7426347041849,355.2300238095237,10.0,10.0,163.6383666666659
155,760.8624999999998,513.7426347041849,355.2300238095237,10.0,10.0,163.6383666666659
156,760.8624999999998,513.7426347041849,355.2300238095237,10.0,10.0,163.6383666666659
157,760.8624999999998,513.7426347041849,355.2300238095237,10.0,10.0,163.6383666666659
158,760.8624999999998,513.7426347041849,355.2300238095237,10.0,10.0,163.6383666666659
159,760.8624999999998,513.7426347041849,355.2300238095237,10.0,10.0,163.6383666666659
160,760.8624999999998,513.7426347041849,355.2300238095237,10.0,10.0,163.6383666666659
161,760.8624999999998,513.7426347041849,355.2300238095237,10.0,10.0,163.6383666666659
162,760.8624999999998,513.7426347041849,355.2300238095237,10.0,10.0,163.6383666666659
163,760.8624999999998,513.7426347041849,355.2300238095237,10.0,10.0,163.6383666666659
164,760.8624999999998,513.7426347041849,355.2300238095237,10.0,10.0,163.6383666666659
165,760.8624999999998,513.7426347041849,355.2300238095237,10.0,10.0,163.6383666666659
166,760.8624999999998,513.7426347041849,355.2300238095237,10.0,10.0,163.6383666666659
167,760.8624999999998,536.3643202741703,355.2300238095237,10.0,10.0,163.6383666666659
168,760.8624999999998,536.3643202741703,355.2300238095237,10.0,10.0,163.6383666666659
169,760.8624999999998,536.3643202741703,355.2300238095237,10.0,10.0,163.6383666666659
170,760.8624999999998,536.3643202741703,355.2300238095237,10.0,10.0,163.6383666666659
171,760.8624999999998,536.3643202741703,355.2300238095237,10.0,10.0,163.6383666666659
172,760.8624999999998,536.3643202741703,355.2300238095237,10.0,10.0,163.6383666666659
173,760.8624999999998,536.3643202741703,355.2300238095237,10.0,10.0,163.6383666666659
174,760.8624999999998,536.3643202741703,355.2300238095237,10.0,10.0,163.6383666666659
175,760.8624999999998,536.3643202741703,355.2300238095237,10.0,10.0,163.6383666666659
176,760.8624999999998,536.3643202741703,355.2300238095237,10.0,10.0,163.6383666666659
177,760.8624999999998,536.3643202741703,355.2300238095237,10.0,10.0,163.6383666666659
178,760.8624999999998,536.3643202741703,355.2300238095237,10.0,10.0,163.6383666666659
179,760.8624999999998,536.3643202741703,355.2300238095237,10.0,10.0,163.6383666666659
180,760.8624999999998,536.3643202741703,355.2300238095237,10.0,10.0,163.6383666666659
181,760.8624999999998,536.3643202741703,355.2300238095237,10.0,10.0,163.6383666666659
182,586.7125333333329,625.6917000000001,355.2300238095237,99.32737972582981,10.0,163.6383666666659
183,586.7125333333329,625.6917000000001,357.28032857142864,99.32737972582981,12.050304761904954,163.6383666666659
184,760.8624999999998,536.3501202741703,357.28032857142864,99.32737972582981,12.050304761904954,184.14996666666696
185,760.8624999999998,536.3501202741703,357.28032857142864,10.0,12.050304761904954,184.14996666666696
186,760.8624999999998,536.3501202741703,357.28032857142864,10.0,10.0,184.14996666666696
187,760.8624999999998,536.3501202741703,357.28032857142864,10.0,10.0,184.14996666666696
188,760.8624999999998,536.3501202741703,357.28032857142864,10.0,10.0,184.14996666666696
189,760.8624999999998,536.3501202741703,357.28032857142864,10.0,10.0,184.14996666666696
190,760.8624999999998,536.3501202741703,357.28032857142864,10.0,10.0,184.14996666666696
191,760.8624999999998,536.3501202741703,357.28032857142864,10.0,10.0,184.14996666666696
192,760.8624999999998,536.3643202741703,357.28032857142864,10.01419999999996,10.0,184.14996666666696
193,760.8624999999998,536.3643202741703,357.28032857142864,10.01419999999996,10.0,184.14996666666696
194,760.8624999999998,536.3643202741703,357.28032857142864,10.0,10.0,184.14996666666696
195,760.8624999999998,536.3643202741703,357.28032857142864,10.0,10.0,184.14996666666696
196,760.8624999999998,536.3643202741703,357.28032857142864,10.0,10.0,184.14996666666696
197,760.8624999999998,536.3643202741703,357.28032857142864,10.0,10.0,184.14996666666696
198,760.8624999999998,536.3643202741703,357.28032857142864,10.0,10.0,184.14996666666696
199,760.8624999999998,536.3643202741703,357.28032857142864,10.0,10.0,184.14996666666696
200,760.8624999999998,536.3643202741703,357.28032857142864,10.0,10.0,184.14996666666696
201,760.8624999999998,415.8737840548342,371.3325333333333,10.0,24.052204761904648,184.14996666666696
202,760.8624999999998,415.8737840548342,371.3325333333333,10.0,24.052204761904648,184.14996666666696
203,760.8624999999998,401.10762142857146,371.3325333333333,10.0,10.0,184.14996666666696
204,586.7565333333328,633.345554761905,371.3325333333333,242.2379333333335,10.0,184.14996666666696
205,586.7565333333328,633.345554761905,371.3325333333333,242.2379333333335,10.0,184.14996666666696
206,586.7565333333328,633.345554761905,371.3325333333333,242.2379333333335,10.0,10.0
207,586.7565333333328,633.345554761905,371.3325333333333,242.2379333333335,10.0,10.0
208,586.7565333333328,633.345554761905,371.3325333333333,242.2379333333335,10.0,10.0
209,586.7565333333328,633.345554761905,371.3325333333333,242.2379333333335,10.0,10.0
210,586.7565333333328,633.345554761905,371.3325333333333,242.2379333333335,10.0,10.0
211,586.7565333333328,633.345554761905,371.3325333333333,242.2379333333335,10.0,10.0
212,586.7565333333328,633.345554761905,371.3325333333333,242.2379333333335,10.0,10.0
213,586.7565333333328,633.345554761905,371.3325333333333,242.2379333333335,10.0,10.0
214,586.7565333333328,633.345554761905,371.3325333333333,242.2379333333335,10.0,10.0
215,586.7565333333328,620.5882833333335,408.56149390331893,242.2379333333335,47.228960569985645,10.0
216,586.7565333333328,620.5882833333335,408.56149390331893,242.2379333333335,47.228960569985645,10.0
217,586.7565333333328,620.5882833333335,408.56149390331893,242.2379333333335,10.0,10.0
218,586.7565333333328,620.5882833333335,408.56149390331893,242.2379333333335,10.0,10.0
219,586.7565333333328,620.5882833333335,408.56149390331893,242.2379333333335,10.0,10.0
220,586.7565333333328,620.5882833333335,408.56149390331893,242.2379333333335,10.0,10.0
221,568.5010141025641,620.5882833333335,404.31997098040847,242.2379333333335,5.7584770770895375,10.0
222,568.5010141025641,620.5882833333335,404.31997098040847,242.2379333333335,10.0,10.0
223,568.5010141025641,620.5882833333335,404.31997098040847,242.2379333333335,10.0,10.0
224,568.5010141025641,620.5882833333335,404.31997098040847,242.2379333333335,10.0,10.0
225,757.5384999999998,413.4285000000005,404.31997098040847,242.2379333333335,10.0,199.03748589743566
226,757.5384999999998,413.4285000000005,404.31997098040847,10.0,10.0,199.03748589743566
227,757.5384999999998,413.4285000000005,404.31997098040847,10.0,10.0,199.03748589743566
228,757.5384999999998,413.4285000000005,404.31997098040847,10.0,10.0,199.03748589743566
229,757.5384999999998,413.4285000000005,404.31997098040847,10.0,10.0,199.03748589743566
230,757.5384999999998,413.4285000000005,404.31997098040847,10.0,10.0,199.03748589743566
231,757.5384999999998,413.4285000000005,404.31997098040847,10.0,10.0,199.03748589743566
232,757.5384999999998,413.4285000000005,404.31997098040847,10.0,10.0,199.03748589743566
233,757.5384999999998,413.4285000000005,404.31997098040847,10.0,10.0,199.03748589743566
234,757.5384999999998,413.4285000000005,404.31997098040847,10.0,10.0,199.03748589743566
235,757.5384999999998,413.4285000000005,404.31997098040847,10.0,10.0,199.03748589743566
236,757.5384999999998,413.4285000000005,404.31997098040847,10.0,10.0,199.03748589743566
237,757.5384999999998,413.4285000000005,404.31997098040847,10.0,10.0,199.03748589743566
238,757.5384999999998,413.4285000000005,404.31997098040847,10.0,10.0,199.03748589743566
239,568.5010141025641,620.5882833333335,404.31997098040847,217.159783333333,10.0,199.03748589743566
240,568.5010141025641,620.5882833333335,404.31997098040847,217.159783333333,10.0,199.03748589743566
241,568.5010141025641,620.5882833333335,404.31997098040847,217.159783333333,10.0,10.0
242,568.5010141025641,620.5882833333335,404.31997098040847,217.159783333333,10.0,10.0
243,568.5010141025641,620.5882833333335,404.31997098040847,217.159783333333,10.0,10.0
244,568.5010141025641,620.5882833333335,404.31997098040847,217.159783333333,10.0,10.0
245,568.5010141025641,620.5882833333335,404.31997098040847,217.159783333333,10.0,10.0
246,568.5010141025641,620.5882833333335,404.31997098040847,217.159783333333,10.0,10.0
247,568.5010141025641,620.5882833333335,404.31997098040847,217.159783333333,10.0,10.0
248,568.5010141025641,620.5882833333335,404.31997098040847,217.159783333333,10.0,10.0
249,568.5010141025641,620.5882833333335,404.31997098040847,217.159783333333,10.0,10.0
250,568.5010141025641,620.5882833333335,404.31997098040847,217.159783333333,10.0,10.0
251,568.5010141025641,620.5882833333335,404.31997098040847,217.159783333333,10.0,10.0
252,568.5010141025641,620.5882833333335,404.31997098040847,217.159783333333,10.0,10.0
253,568.5010141025641,620.5882833333335,404.31997098040847,217.159783333333,10.0,10.0
254,568.5010141025641,620.5882833333335,404.31997098040847,217.159783333333,10.0,10.0
255,568.5010141025641,620.5882833333335,404.31997098040847,217.159783333333,10.0,10.0
256,568.5010141025641,620.5882833333335,404.31997098040847,217.159783333333,10.0,10.0
257,568.5010141025641,620.5882833333335,404.31997098040847,217.159783333333,10.0,10.0
258,568.5010141025641,620.5882833333335,404.31997098040847,217.159783333333,10.0,10.0
259,568.5010141025641,620.5882833333335,404.31997098040847,217.159783333333,10.0,10.0
260,568.5010141025641,584.1034583333338,435.58785585688827,217.159783333333,41.2678848764798,10.0
261,568.5010141025641,584.1034583333338,435.58785585688827,217.159783333333,41.2678848764798,10.0
262,568.5010141025641,584.1034583333338,435.58785585688827,217.159783333333,10.0,10.0
263,568.5010141025641,584.1034583333338,435.58785585688827,217.159783333333,10.0,10.0
264,568.5010141025641,584.1034583333338,435.58785585688827,217.159783333333,10.0,10.0
265,568.5010141025641,584.1034583333338,435.58785585688827,217.159783333333,10.0,10.0
266,568.5010141025641,584.1034583333338,435.58785585688827,217.159783333333,10.0,10.0
267,568.5010141025641,584.1034583333338,435.58785585688827,217.159783333333,10.0,10.0
268,568.5010141025641,584.1034583333338,435.58785585688827,217.159783333333,10.0,10.0
269,568.5010141025641,584.1034583333338,435.58785585688827,217.159783333333,10.0,10.0
270,568.5010141025641,584.1034583333338,435.58785585688827,217.159783333333,10.0,10.0
271,568.5010141025641,584.1034583333338,435.58785585688827,217.159783333333,10.0,10.0
272,568.5010141025641,584.1034583333338,435.58785585688827,217.159783333333,10.0,10.0
273,568.5010141025641,584.1034583333338,435.58785585688827,217.159783333333,10.0,10.0
274,568.5010141025641,584.1034583333338,435.58785585688827,217.159783333333,10.0,10.0
275,568.5010141025641,584.1034583333338,435.58785585688827,217.159783333333,10.0,10.0
276,568.5010141025641,584.1034583333338,435.58785585688827,217.159783333333,10.0,10.0
277,568.5010141025641,584.1034583333338,435.58785585688827,217.159783333333,10.0,10.0
278,568.5010141025641,584.1034583333338,435.58785585688827,217.159783333333,10.0,10.0
279,568.5010141025641,584.1034583333338,435.58785585688827,217.159783333333,10.0,10.0
280,568.5010141025641,584.1034583333338,435.58785585688827,217.159783333333,10.0,10.0
281,568.5010141025641,584.1034583333338,435.58785585688827,217.159783333333,10.0,10.0
282,568.5010141025641,584.1034583333338,435.58785585688827,217.159783333333,10.0,10.0
283,568.5010141025641,584.1034583333338,435.58785585688827,217.159783333333,10.0,10.0
284,568.5010141025641,584.1034583333338,435.58785585688827,217.159783333333,10.0,10.0
285,568.5010141025641,584.1034583333338,435.58785585688827,217.159783333333,10.0,10.0
286,568.5010141025641,584.1034583333338,435.58785585688827,217.159783333333,10.0,10.0
287,568.5010141025641,584.1034583333338,435.58785585688827,217.159783333333,10.0,10.0
288,568.5010141025641,584.1034583333338,435.58785585688827,217.159783333333,10.0,10.0
289,568.5010141025641,584.1034583333338,435.58785585688827,217.159783333333,10.0,10.0
290,568.5010141025641,584.1034583333338,435.58785585688827,217.159783333333,10.0,10.0
291,568.5010141025641,584.1034583333338,435.58785585688827,217.159783333333,10.0,10.0
292,568.5010141025641,584.1034583333338,435.58785585688827,217.159783333333,10.0,10.0
293,568.5010141025641,601.5476000000006,460.15131239814104,217.159783333333,34.563456541252776,10.0
294,568.5010141025641,601.5476000000006,460.15131239814104,217.159783333333,34.563456541252776,10.0
295,568.5010141025641,601.5476000000006,460.15131239814104,217.159783333333,10.0,10.0
296,568.5010141025641,601.5476000000006,460.15131239814104,217.159783333333,10.0,10.0
297,568.5010141025641,601.5476000000006,460.15131239814104,217.159783333333,10.0,10.0
298,568.5010141025641,601.5476000000006,460.15131239814104,217.159783333333,10.0,10.0
299,568.5010141025641,601.5476000000006,460.15131239814104,217.159783333333,10.0,10.0
300,568.5010141025641,601.5476000000006,460.15131239814104,217.159783333333,10.0,10.0
301,568.5010141025641,601.5476000000006,460.15131239814104,217.159783333333,10.0,10.0
302,568.5010141025641,601.5476000000006,460.15131239814104,217.159783333333,10.0,10.0
303,568.5010141025641,594.494452380953,414.3950968253967,217.159783333333,-35.75621557274434,10.0
304,568.5010141025641,594.494452380953,414.3950968253967,217.159783333333,-35.75621557274434,10.0
305,568.5010141025641,594.494452380953,414.3950968253967,217.159783333333,10.0,10.0
306,568.5010141025641,594.494452380953,414.3950968253967,217.159783333333,10.0,10.0
307,568.5010141025641,594.494452380953,414.3950968253967,217.159783333333,10.0,10.0
308,568.5010141025641,594.494452380953,414.3950968253967,217.159783333333,10.0,10.0
309,568.5010141025641,594.494452380953,414.3950968253967,217.159783333333,10.0,10.0
310,568.5010141025641,594.494452380953,414.3950968253967,217.159783333333,10.0,10.0
311,568.5010141025641,594.494452380953,414.3950968253967,217.159783333333,10.0,10.0
312,568.5010141025641,594.494452380953,414.3950968253967,217.159783333333,10.0,10.0
313,568.5010141025641,594.494452380953,414.3950968253967,217.159783333333,10.0,10.0
314,568.5010141025641,594.494452380953,414.3950968253967,217.159783333333,10.0,10.0
315,568.5010141025641,515.167855555556,442.16580787268265,217.159783333333,37.77071104728594,10.0
316,568.5010141025641,515.167855555556,442.16580787268265,10.0,37.77071104728594,10.0
317,568.5010141025641,515.167855555556,442.16580787268265,10.0,10.0,10.0
318,568.5010141025641,515.167855555556,442.16580787268265,10.0,10.0,10.0
319,568.5010141025641,515.167855555556,442.16580787268265,10.0,10.0,10.0
320,568.5010141025641,515.167855555556,442.16580787268265,10.0,10.0,10.0
321,568.5010141025641,515.167855555556,442.16580787268265,10.0,10.0,10.0
322,568.5010141025641,515.167855555556,442.16580787268265,10.0,10.0,10.0
323,568.5010141025641,515.167855555556,442.16580787268265,10.0,10.0,10.0
324,568.5010141025641,515.167855555556,442.16580787268265,10.0,10.0,10.0
325,568.5010141025641,515.167855555556,442.16580787268265,10.0,10.0,10.0
326,568.5010141025641,515.167855555556,442.16580787268265,10.0,10.0,10.0
327,568.5010141025641,515.167855555556,442.16580787268265,10.0,10.0,10.0
328,568.5010141025641,515.167855555556,442.16580787268265,10.0,10.0,10.0
329,568.5010141025641,515.167855555556,442.16580787268265,10.0,10.0,10.0
330,568.5010141025641,515.167855555556,442.16580787268265,10.0,10.0,10.0
331,568.5010141025641,515.167855555556,442.16580787268265,10.0,10.0,10.0
332,568.5010141025641,515.167855555556,442.16580787268265,10.0,10.0,10.0
333,568.5010141025641,515.167855555556,442.16580787268265,10.0,10.0,10.0
